"","X","id","name","copies","deck_part","deck_id","archetype"
"306",1,23545031,"Mermail Abyssalacia",1,1,"atlantean-mermail-568694","Mermail"
"307",2,79130389,"Marincess Coral Anemone",1,1,"atlantean-mermail-568694","Mermail"
"308",3,90809975,"Toadally Awesome",2,1,"atlantean-mermail-568694","Mermail"
"309",4,440556,"Bahamut Shark",2,1,"atlantean-mermail-568694","Mermail"
"310",5,21044178,"Abyss Dweller",1,1,"atlantean-mermail-568694","Mermail"
"311",6,74371660,"Mermail Abyssgaios",1,1,"atlantean-mermail-568694","Mermail"
"312",7,9453320,"Abysstrite, the Atlantean Spirit",1,1,"atlantean-mermail-568694","Mermail"
"313",8,60517697,"Poseidra Abyss, the Atlantean Dragon Lord",1,1,"atlantean-mermail-568694","Mermail"
"314",9,96633955,"Swordsoul Supreme Sovereign - Chengying",1,1,"atlantean-mermail-568694","Mermail"
"315",10,46956301,"White Aura Porpoise",1,1,"atlantean-mermail-568694","Mermail"
"316",11,50793215,"Deep Sea Prima Donna",1,1,"atlantean-mermail-568694","Mermail"
"317",12,82184400,"Abyss Keeper",1,1,"atlantean-mermail-568694","Mermail"
"318",0,87126721,"Mulcharmy Meowls",3,2,"atlantean-mermail-568694","Mermail"
"319",1,27204311,"Nibiru, the Primal Being",1,2,"atlantean-mermail-568694","Mermail"
"320",2,94145021,"Droll & Lock Bird",1,2,"atlantean-mermail-568694","Mermail"
"321",3,34267821,"Artifact Lancea",3,2,"atlantean-mermail-568694","Mermail"
"322",4,24224830,"Called by the Grave",1,2,"atlantean-mermail-568694","Mermail"
"323",5,65681983,"Crossout Designator",3,2,"atlantean-mermail-568694","Mermail"
"324",6,78610936,"Xyz Encore",3,2,"atlantean-mermail-568694","Mermail"
"325",0,17080584,"Abyssrhine, the Atlantean Spirit",3,0,"atlantean-mermail-586777","Mermail"
"326",1,21565445,"Neptabyss, the Atlantean Prince",3,0,"atlantean-mermail-586777","Mermail"
"327",2,58471134,"Mermail Abysspike",3,0,"atlantean-mermail-586777","Mermail"
"328",3,99193444,"Poseidra, the Storming Atlantean",3,0,"atlantean-mermail-586777","Mermail"
"329",4,22446869,"Mermail Abyssteus",3,0,"atlantean-mermail-586777","Mermail"
"330",5,74311226,"Atlantean Dragoons",3,0,"atlantean-mermail-586777","Mermail"
"331",6,53085623,"Mermail Shadow Squad",3,0,"atlantean-mermail-586777","Mermail"
"332",7,37104630,"Atlantean Heavy Infantry",1,0,"atlantean-mermail-586777","Mermail"
"333",8,88307361,"Superancient Deepsea King Coelacanth",1,0,"atlantean-mermail-586777","Mermail"
"334",9,8576764,"Gluttonous Reptolphin Greethys",1,0,"atlantean-mermail-586777","Mermail"
"335",10,71978434,"Deep Sea Minstrel",1,0,"atlantean-mermail-586777","Mermail"
"336",11,10963799,"Barrier Statue of the Torrent",1,0,"atlantean-mermail-586777","Mermail"
"337",12,42141493,"Mulcharmy Fuwalos",3,0,"atlantean-mermail-586777","Mermail"
"338",13,84192580,"Mulcharmy Purulia",3,0,"atlantean-mermail-586777","Mermail"
"339",14,14558128,"Ash Blossom & Joyous Spring",3,0,"atlantean-mermail-586777","Mermail"
"340",15,25311006,"Triple Tactics Talent",1,0,"atlantean-mermail-586777","Mermail"
"341",16,84211599,"Pot of Prosperity",1,0,"atlantean-mermail-586777","Mermail"
"342",17,2295440,"One for One",1,0,"atlantean-mermail-586777","Mermail"
"343",18,10045474,"Infinite Impermanence",3,0,"atlantean-mermail-586777","Mermail"
"344",19,40366667,"Dominus Impulse",2,0,"atlantean-mermail-586777","Mermail"
"345",0,60517697,"Poseidra Abyss, the Atlantean Dragon Lord",1,1,"atlantean-mermail-586777","Mermail"
"346",1,74371660,"Mermail Abyssgaios",1,1,"atlantean-mermail-586777","Mermail"
"347",2,9453320,"Abysstrite, the Atlantean Spirit",1,1,"atlantean-mermail-586777","Mermail"
"348",3,440556,"Bahamut Shark",2,1,"atlantean-mermail-586777","Mermail"
"349",4,90809975,"Toadally Awesome",2,1,"atlantean-mermail-586777","Mermail"
"350",5,21044178,"Abyss Dweller",1,1,"atlantean-mermail-586777","Mermail"
"351",6,96633955,"Swordsoul Supreme Sovereign - Chengying",1,1,"atlantean-mermail-586777","Mermail"
"352",7,46956301,"White Aura Porpoise",1,1,"atlantean-mermail-586777","Mermail"
"353",8,50793215,"Deep Sea Prima Donna",1,1,"atlantean-mermail-586777","Mermail"
"354",9,73309655,"Eria the Water Charmer, Gentle",1,1,"atlantean-mermail-586777","Mermail"
"355",10,79130389,"Marincess Coral Anemone",1,1,"atlantean-mermail-586777","Mermail"
"356",11,23545031,"Mermail Abyssalacia",1,1,"atlantean-mermail-586777","Mermail"
"357",12,69385019,"Mermail King - Neptabyss",1,1,"atlantean-mermail-586777","Mermail"
"358",0,71978434,"Deep Sea Minstrel",1,2,"atlantean-mermail-586777","Mermail"
"359",1,34267821,"Artifact Lancea",3,2,"atlantean-mermail-586777","Mermail"
"360",2,94145021,"Droll & Lock Bird",3,2,"atlantean-mermail-586777","Mermail"
"361",3,27204311,"Nibiru, the Primal Being",2,2,"atlantean-mermail-586777","Mermail"
"362",4,24224830,"Called by the Grave",1,2,"atlantean-mermail-586777","Mermail"
"363",5,18144507,"Harpie's Feather Duster",1,2,"atlantean-mermail-586777","Mermail"
"364",6,14532163,"Lightning Storm",1,2,"atlantean-mermail-586777","Mermail"
"365",7,24299458,"Forbidden Droplet",3,2,"atlantean-mermail-586777","Mermail"
"366",0,17080584,"Abyssrhine, the Atlantean Spirit",3,0,"atlantean-mermail-588733","Mermail"
"367",1,21565445,"Neptabyss, the Atlantean Prince",3,0,"atlantean-mermail-588733","Mermail"
"368",2,58471134,"Mermail Abysspike",3,0,"atlantean-mermail-588733","Mermail"
"369",3,99193444,"Poseidra, the Storming Atlantean",2,0,"atlantean-mermail-588733","Mermail"
"370",4,22446869,"Mermail Abyssteus",3,0,"atlantean-mermail-588733","Mermail"
"371",5,74311226,"Atlantean Dragoons",3,0,"atlantean-mermail-588733","Mermail"
"372",6,53085623,"Mermail Shadow Squad",3,0,"atlantean-mermail-588733","Mermail"
"373",7,37104630,"Atlantean Heavy Infantry",1,0,"atlantean-mermail-588733","Mermail"
"374",8,88307361,"Superancient Deepsea King Coelacanth",1,0,"atlantean-mermail-588733","Mermail"
"375",9,8576764,"Gluttonous Reptolphin Greethys",1,0,"atlantean-mermail-588733","Mermail"
"376",10,13959634,"Moulinglacia the Elemental Lord",1,0,"atlantean-mermail-588733","Mermail"
"377",11,71978434,"Deep Sea Minstrel",1,0,"atlantean-mermail-588733","Mermail"
"378",12,42141493,"Mulcharmy Fuwalos",3,0,"atlantean-mermail-588733","Mermail"
"379",13,84192580,"Mulcharmy Purulia",3,0,"atlantean-mermail-588733","Mermail"
"380",14,14558128,"Ash Blossom & Joyous Spring",3,0,"atlantean-mermail-588733","Mermail"
"381",15,84211599,"Pot of Prosperity",1,0,"atlantean-mermail-588733","Mermail"
"382",16,24224830,"Called by the Grave",1,0,"atlantean-mermail-588733","Mermail"
"383",17,2295440,"One for One",1,0,"atlantean-mermail-588733","Mermail"
"384",18,10045474,"Infinite Impermanence",3,0,"atlantean-mermail-588733","Mermail"
"385",19,40366667,"Dominus Impulse",3,0,"atlantean-mermail-588733","Mermail"
"386",0,60517697,"Poseidra Abyss, the Atlantean Dragon Lord",1,1,"atlantean-mermail-588733","Mermail"
"387",1,74371660,"Mermail Abyssgaios",1,1,"atlantean-mermail-588733","Mermail"
"388",2,9453320,"Abysstrite, the Atlantean Spirit",1,1,"atlantean-mermail-588733","Mermail"
"389",3,440556,"Bahamut Shark",2,1,"atlantean-mermail-588733","Mermail"
"390",4,90809975,"Toadally Awesome",2,1,"atlantean-mermail-588733","Mermail"
"391",5,21044178,"Abyss Dweller",1,1,"atlantean-mermail-588733","Mermail"
"392",6,96633955,"Swordsoul Supreme Sovereign - Chengying",1,1,"atlantean-mermail-588733","Mermail"
"393",7,63731062,"White Aura Monoceros",1,1,"atlantean-mermail-588733","Mermail"
"394",8,50793215,"Deep Sea Prima Donna",1,1,"atlantean-mermail-588733","Mermail"
"395",9,82184400,"Abyss Keeper",1,1,"atlantean-mermail-588733","Mermail"
"396",10,79130389,"Marincess Coral Anemone",1,1,"atlantean-mermail-588733","Mermail"
"397",11,23545031,"Mermail Abyssalacia",1,1,"atlantean-mermail-588733","Mermail"
"398",12,69385019,"Mermail King - Neptabyss",1,1,"atlantean-mermail-588733","Mermail"
"399",0,10963799,"Barrier Statue of the Torrent",1,2,"atlantean-mermail-588733","Mermail"
"400",1,71978434,"Deep Sea Minstrel",1,2,"atlantean-mermail-588733","Mermail"
"401",2,34267821,"Artifact Lancea",3,2,"atlantean-mermail-588733","Mermail"
"402",3,97940434,"Chaos Hunter",3,2,"atlantean-mermail-588733","Mermail"
"403",4,78610936,"Xyz Encore",3,2,"atlantean-mermail-588733","Mermail"
"404",5,40605147,"Solemn Strike",3,2,"atlantean-mermail-588733","Mermail"
"405",6,82732705,"Skill Drain",1,2,"atlantean-mermail-588733","Mermail"
"406",0,69750536,"Wow Warrior",1,0,"atlantean-mermail-594708","Mermail"
"407",1,13959634,"Moulinglacia the Elemental Lord",1,0,"atlantean-mermail-594708","Mermail"
"408",2,88307361,"Superancient Deepsea King Coelacanth",1,0,"atlantean-mermail-594708","Mermail"
"409",3,99193444,"Poseidra, the Storming Atlantean",2,0,"atlantean-mermail-594708","Mermail"
"410",4,22446869,"Mermail Abyssteus",3,0,"atlantean-mermail-594708","Mermail"
"411",5,74311226,"Atlantean Dragoons",3,0,"atlantean-mermail-594708","Mermail"
"412",6,58471134,"Mermail Abysspike",3,0,"atlantean-mermail-594708","Mermail"
"413",7,10963799,"Barrier Statue of the Torrent",1,0,"atlantean-mermail-594708","Mermail"
"414",8,42141493,"Mulcharmy Fuwalos",3,0,"atlantean-mermail-594708","Mermail"
"415",9,84192580,"Mulcharmy Purulia",2,0,"atlantean-mermail-594708","Mermail"
"416",10,17080584,"Abyssrhine, the Atlantean Spirit",3,0,"atlantean-mermail-594708","Mermail"
"417",11,71978434,"Deep Sea Minstrel",1,0,"atlantean-mermail-594708","Mermail"
"418",12,8576764,"Gluttonous Reptolphin Greethys",1,0,"atlantean-mermail-594708","Mermail"
"419",13,53085623,"Mermail Shadow Squad",3,0,"atlantean-mermail-594708","Mermail"
"420",14,14558127,"Ash Blossom & Joyous Spring",3,0,"atlantean-mermail-594708","Mermail"
"421",15,37104630,"Atlantean Heavy Infantry",1,0,"atlantean-mermail-594708","Mermail"
"422",16,21565445,"Neptabyss, the Atlantean Prince",3,0,"atlantean-mermail-594708","Mermail"
"423",17,2295440,"One for One",1,0,"atlantean-mermail-594708","Mermail"
"424",18,25311006,"Triple Tactics Talent",1,0,"atlantean-mermail-594708","Mermail"
"425",19,84211599,"Pot of Prosperity",1,0,"atlantean-mermail-594708","Mermail"
"426",20,10045474,"Infinite Impermanence",3,0,"atlantean-mermail-594708","Mermail"
"427",21,40366667,"Dominus Impulse",2,0,"atlantean-mermail-594708","Mermail"
"428",0,86682165,"Icejade Gymir Aegirine",1,1,"atlantean-mermail-594708","Mermail"
"429",1,52687916,"Trishula, Dragon of the Ice Barrier",1,1,"atlantean-mermail-594708","Mermail"
"430",2,9464441,"Adamancipator Risen - Dragite",1,1,"atlantean-mermail-594708","Mermail"
"431",3,63731062,"White Aura Monoceros",1,1,"atlantean-mermail-594708","Mermail"
"432",4,50793215,"Deep Sea Prima Donna",1,1,"atlantean-mermail-594708","Mermail"
"433",5,60517697,"Poseidra Abyss, the Atlantean Dragon Lord",2,1,"atlantean-mermail-594708","Mermail"
"434",6,74371660,"Mermail Abyssgaios",1,1,"atlantean-mermail-594708","Mermail"
"435",7,9453320,"Abysstrite, the Atlantean Spirit",1,1,"atlantean-mermail-594708","Mermail"
"436",8,68300121,"Magikey Spirit - Vepartu",1,1,"atlantean-mermail-594708","Mermail"
"437",9,67557908,"Number 4: Stealth Kragen",1,1,"atlantean-mermail-594708","Mermail"
"438",10,33113958,"LeVirtue Dragon",1,1,"atlantean-mermail-594708","Mermail"
"439",11,69385019,"Mermail King - Neptabyss",1,1,"atlantean-mermail-594708","Mermail"
"440",12,79130389,"Marincess Coral Anemone",1,1,"atlantean-mermail-594708","Mermail"
"441",13,23545031,"Mermail Abyssalacia",1,1,"atlantean-mermail-594708","Mermail"
"442",0,27204311,"Nibiru, the Primal Being",2,2,"atlantean-mermail-594708","Mermail"
"443",1,94145021,"Droll & Lock Bird",2,2,"atlantean-mermail-594708","Mermail"
"444",2,14532163,"Lightning Storm",2,2,"atlantean-mermail-594708","Mermail"
"445",3,18144507,"Harpie's Feather Duster",1,2,"atlantean-mermail-594708","Mermail"
"446",4,87126721,"Mulcharmy Meowls",3,2,"atlantean-mermail-594708","Mermail"
"447",5,15693423,"Evenly Matched",2,2,"atlantean-mermail-594708","Mermail"
"448",6,41420027,"Solemn Judgment",3,2,"atlantean-mermail-594708","Mermail"
"449",0,17080584,"Abyssrhine, the Atlantean Spirit",3,0,"atlantean-mermail-595695","Mermail"
"450",1,21565445,"Neptabyss, the Atlantean Prince",3,0,"atlantean-mermail-595695","Mermail"
"451",2,58471134,"Mermail Abysspike",2,0,"atlantean-mermail-595695","Mermail"
"452",3,99193444,"Poseidra, the Storming Atlantean",3,0,"atlantean-mermail-595695","Mermail"
"453",4,22446869,"Mermail Abyssteus",3,0,"atlantean-mermail-595695","Mermail"
"454",5,74311226,"Atlantean Dragoons",3,0,"atlantean-mermail-595695","Mermail"
"455",6,53085623,"Mermail Shadow Squad",3,0,"atlantean-mermail-595695","Mermail"
"456",7,37104630,"Atlantean Heavy Infantry",1,0,"atlantean-mermail-595695","Mermail"
"457",8,88307361,"Superancient Deepsea King Coelacanth",1,0,"atlantean-mermail-595695","Mermail"
"458",9,8576764,"Gluttonous Reptolphin Greethys",1,0,"atlantean-mermail-595695","Mermail"
"459",10,71978434,"Deep Sea Minstrel",1,0,"atlantean-mermail-595695","Mermail"
"460",11,13959634,"Moulinglacia the Elemental Lord",1,0,"atlantean-mermail-595695","Mermail"
"461",12,58288565,"Butterfly Fish",1,0,"atlantean-mermail-595695","Mermail"
"462",13,10963799,"Barrier Statue of the Torrent",1,0,"atlantean-mermail-595695","Mermail"
"463",14,42141493,"Mulcharmy Fuwalos",3,0,"atlantean-mermail-595695","Mermail"
"464",15,84192580,"Mulcharmy Purulia",3,0,"atlantean-mermail-595695","Mermail"
"465",16,14558128,"Ash Blossom & Joyous Spring",3,0,"atlantean-mermail-595695","Mermail"
"466",17,25311006,"Triple Tactics Talent",1,0,"atlantean-mermail-595695","Mermail"
"467",18,84211599,"Pot of Prosperity",1,0,"atlantean-mermail-595695","Mermail"
"468",19,24224830,"Called by the Grave",1,0,"atlantean-mermail-595695","Mermail"
"469",20,2295440,"One for One",1,0,"atlantean-mermail-595695","Mermail"
"470",21,10045474,"Infinite Impermanence",3,0,"atlantean-mermail-595695","Mermail"
"471",0,60517697,"Poseidra Abyss, the Atlantean Dragon Lord",1,1,"atlantean-mermail-595695","Mermail"
"472",1,74371660,"Mermail Abyssgaios",1,1,"atlantean-mermail-595695","Mermail"
"473",2,9453320,"Abysstrite, the Atlantean Spirit",1,1,"atlantean-mermail-595695","Mermail"
"474",3,67557908,"Number 4: Stealth Kragen",1,1,"atlantean-mermail-595695","Mermail"
"475",4,33113958,"LeVirtue Dragon",1,1,"atlantean-mermail-595695","Mermail"
"476",5,96633955,"Swordsoul Supreme Sovereign - Chengying",1,1,"atlantean-mermail-595695","Mermail"
"477",6,63731062,"White Aura Monoceros",1,1,"atlantean-mermail-595695","Mermail"
"478",7,87188910,"Ravenous Crocodragon Archethys",1,1,"atlantean-mermail-595695","Mermail"
"479",8,52687916,"Trishula, Dragon of the Ice Barrier",1,1,"atlantean-mermail-595695","Mermail"
"480",9,9464441,"Adamancipator Risen - Dragite",1,1,"atlantean-mermail-595695","Mermail"
"481",10,50793215,"Deep Sea Prima Donna",1,1,"atlantean-mermail-595695","Mermail"
"482",11,9763474,"Haggard Lizardose",1,1,"atlantean-mermail-595695","Mermail"
"483",12,82184400,"Abyss Keeper",1,1,"atlantean-mermail-595695","Mermail"
"484",13,79130389,"Marincess Coral Anemone",1,1,"atlantean-mermail-595695","Mermail"
"485",14,69385019,"Mermail King - Neptabyss",1,1,"atlantean-mermail-595695","Mermail"
"486",0,71978434,"Deep Sea Minstrel",1,2,"atlantean-mermail-595695","Mermail"
"487",1,87126721,"Mulcharmy Meowls",3,2,"atlantean-mermail-595695","Mermail"
"488",2,27204311,"Nibiru, the Primal Being",3,2,"atlantean-mermail-595695","Mermail"
"489",3,14532163,"Lightning Storm",2,2,"atlantean-mermail-595695","Mermail"
"490",4,97120394,"Anti-Magic Arrows",3,2,"atlantean-mermail-595695","Mermail"
"491",5,40366667,"Dominus Impulse",3,2,"atlantean-mermail-595695","Mermail"
"492",0,9674034,"Snake-Eye Ash",1,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"493",1,90241276,"Snake-Eyes Poplar",1,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"494",2,45663742,"Snake-Eye Oak",1,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"495",3,27260347,"Snake-Eyes Diabellstar",1,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"496",4,48452496,"Snake-Eyes Flamberge Dragon",1,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"497",5,72270339,"Diabellstar the Black Witch",3,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"498",6,68304193,"Kashtira Unicorn",3,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"499",7,32909498,"Kashtira Fenrir",2,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"500",8,94145021,"Droll & Lock Bird",3,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"501",9,59438930,"Ghost Ogre & Snow Rabbit",3,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"502",10,14558127,"Ash Blossom & Joyous Spring",3,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"503",11,71832012,"Pressured Planet Wraitsoth",1,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"504",12,69540484,"Kashtira Birth",1,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"505",13,85106525,"Bonfire",3,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"506",14,80845034,"WANTED: Seeker of Sinful Spoils",3,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"507",15,89023486,"Original Sinful Spoils - Snake-Eye",1,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"508",16,53639887,"Divine Temple of the Snake-Eye",1,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"509",17,94845588,"The Hallowed Azamina",1,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"510",18,66328392,"Deception of the Sinful Spoils",3,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"511",19,25311006,"Triple Tactics Talent",2,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"512",20,24224830,"Called by the Grave",1,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"513",21,10045474,"Infinite Impermanence",3,0,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"514",0,98127546,"Underworld Goddess of the Closed World",1,1,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"515",1,57134592,"Salamangreat Raging Phoenix",1,1,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"516",2,45112597,"Worldsea Dragon Zealantis",1,1,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"517",3,2772337,"Promethean Princess, Bestower of Flames",2,1,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"518",4,2857636,"Knightmare Phoenix",1,1,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"519",5,48815792,"Hiita the Fire Charmer, Ablaze",1,1,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"520",6,8264361,"Dharc the Dark Charmer, Gloomy",1,1,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"521",7,29301450,"S:P Little Knight",2,1,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"522",8,65741786,"I:P Masquerena",1,1,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"523",9,94259633,"Relinquished Anima",1,1,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"524",10,27240101,"Kikinagashi Fucho",1,1,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"525",11,46396218,"Azamina Ilia Silvia",1,1,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"526",12,73391962,"Azamina Mu Rcielago",1,1,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"527",0,42141493,"Mulcharmy Fuwalos",3,2,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"528",1,84192580,"Mulcharmy Purulia",3,2,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"529",2,24508238,"D.D. Crow",3,2,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"530",3,8267140,"Cosmic Cyclone",3,2,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"531",4,58921041,"Anti-Spell Fragrance",1,2,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"532",5,24207889,"There Can Be Only One",1,2,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"533",6,82732705,"Skill Drain",1,2,"azamina-kashtira-snake-eye-543222","Snake-Eye"
"534",0,9674034,"Snake-Eye Ash",1,0,"azamina-kashtira-snake-eye-548732","Snake-Eye"
"535",1,48452496,"Snake-Eyes Flamberge Dragon",1,0,"azamina-kashtira-snake-eye-548732","Snake-Eye"
"536",2,45663742,"Snake-Eye Oak",2,0,"azamina-kashtira-snake-eye-548732","Snake-Eye"
"537",3,90241276,"Snake-Eyes Poplar",1,0,"azamina-kashtira-snake-eye-548732","Snake-Eye"
"538",4,27260347,"Snake-Eyes Diabellstar",1,0,"azamina-kashtira-snake-eye-548732","Snake-Eye"
"539",5,72270339,"Diabellstar the Black Witch",3,0,"azamina-kashtira-snake-eye-548732","Snake-Eye"
"540",6,32909498,"Kashtira Fenrir",3,0,"azamina-kashtira-snake-eye-548732","Snake-Eye"
"541",7,68304193,"Kashtira Unicorn",1,0,"azamina-kashtira-snake-eye-548732","Snake-Eye"
